code,player_id,name,full_name,position,club,club_id,price,status,chance,news,ownership,ep_next,penalties_order,set_piece_order,prior_club,history,ls_minutes,ls_points,ls_starts,ls_xgi,ls_clean_sheets,dc_per_90,team_strength,fdr_gw1,fdr_next5,gw1_opp,gw1_home,pp90,xgi90,xgi_implied_pp90,dc_points_per_90,rate_per_90,reliability,minutes_per_start,start_share,proj_minutes,available,fixture_mult,fdr_blend,xp,xp_per_million
106760,423,Shaw,Luke Shaw,DEF,Man Utd,16,4.5,a,,,17.7,1.7,,,Man Utd,full,3220.0,113.0,38.0,2.69,10.0,6.260869565217392,4.0,2,2.8,HUL,False,3.158385093167702,0.07518633540372671,3.726088493195775,1.2521739130434784,3.4517719829232654,0.7815533980582524,84.73684210526316,0.8818726255804137,74.72710143076138,True,1.0364,2.48,2.9703329376979593,0.660073986155102
577974,424,Amass,Harry Amass,DEF,Man Utd,16,4.0,a,,,0.2,1.0,,,Man Utd,none,0.0,0.0,0.0,0.0,0.0,,4.0,2,2.8,HUL,False,,,,0.0,3.0088237872375547,0.0,,0.2782608695652174,27.58695652173913,True,1.0364,2.48,0.9558405243611157,0.23896013109027892
547676,425,Fredricson,Tyler Fredricson,DEF,Man Utd,16,4.0,a,,,0.1,1.0,,,Man Utd,full,2.0,1.0,0.0,0.0,0.0,90.0,4.0,2,2.8,HUL,False,45.0,0.0,3.245215315522537,2.0,4.06063669451806,0.0022172949002217295,,0.27764388315819916,0.05263157894736842,True,1.0364,2.48,0.0024610782866657994,0.0006152695716664498
141746,426,B.Fernandes,Bruno Borges Fernandes,MID,Man Utd,16,12.0,a,,,47.8,4.0,1.0,4.0,Man Utd,full,3065.0,235.0,35.0,23.07,7.0,8.427406199021208,4.0,2,2.8,HUL,False,6.900489396411094,0.6774225122349103,5.925107798900047,1.404567699836868,5.915506137000822,0.7730138713745272,87.57142857142857,0.8935753633769165,78.25167110714997,True,1.026,2.48,5.277039943580038,0.4397533286316699
446008,427,Mbeumo,Bryan Mbeumo,MID,Man Utd,16,8.0,a,,,13.5,2.8,2.0,5.0,Man Utd,full,2611.0,148.0,31.0,16.97,8.0,4.791267713519724,4.0,2,2.8,HUL,False,5.101493680582152,0.5849482956721562,5.5644567103503615,0.798544618919954,4.870354793018878,0.7436627741384221,84.2258064516129,0.8086159800721663,68.10633303123954,True,1.026,2.48,3.781402862855467,0.4726753578569334
430871,428,Cunha,Matheus Santos Carneiro da Cunha,MID,Man Utd,16,8.0,a,,,14.9,2.8,,,Man Utd,full,2493.0,143.0,29.0,10.26,8.0,7.617328519855596,4.0,2,2.8,HUL,False,5.16245487364621,0.37039711191335745,4.72770327952,1.269554753309266,4.731997246977283,0.7347480106100795,85.96551724137932,0.7696955560927939,66.16727659790811,True,1.026,2.48,3.569378425994656,0.446172303249332
176297,429,Rashford,Marcus Rashford,MID,Man Utd,16,7.0,a,,,1.5,2.4,,,Man Utd,none,0.0,0.0,0.0,0.0,0.0,,4.0,2,2.8,HUL,False,,,,0.0,3.2974329737048507,0.0,,0.7621951219512195,52.086128048780495,True,1.026,2.48,1.957955883547546,0.27970798336393515
184341,430,Mount,Mason Mount,MID,Man Utd,16,5.5,a,,,0.1,2.0,,,Man Utd,full,1010.0,58.0,12.0,3.18,5.0,9.08910891089109,4.0,2,2.8,HUL,False,5.1683168316831685,0.2833663366336634,4.388281708744707,1.514851485148515,4.611149040372359,0.5287958115183246,84.16666666666667,0.42787437243344606,36.01275967981505,True,1.026,2.48,1.893086305521631,0.344197510094842
493250,431,Amad,Amad Diallo,MID,Man Utd,16,6.0,a,,,1.5,2.1,,6.0,Man Utd,full,2339.0,91.0,27.0,10.2,6.0,7.618640444634459,4.0,2,2.8,HUL,False,3.5014963659683622,0.3924754168448054,4.813809061248414,1.2697734074390765,4.241034124064006,0.7221364618709478,86.62962962962963,0.6981134131875596,60.47730642391489,True,1.026,2.48,2.9239440511384016,0.48732400852306695
516895,432,Mainoo,Kobbie Mainoo,MID,Man Utd,16,5.5,a,,,1.3,2.0,,,Man Utd,full,1653.0,73.0,16.0,1.75,6.0,10.181488203266788,4.0,2,2.8,HUL,False,3.9745916515426494,0.09528130671506352,3.6547467483916134,1.6969147005444647,4.121788729750406,0.6474735605170387,90.0,0.46779971912527585,42.10197472127483,True,1.026,2.48,1.9783040719328129,0.3596916494423296
232112,433,Ugarte,Manuel Ugarte Ribeiro,MID,Man Utd,16,5.0,i,0.0,Knee injury - Unknown return date,0.0,0.0,,,Man Utd,full,876.0,38.0,8.0,0.88,1.0,14.58904109589041,4.0,2,2.8,HUL,False,3.9041095890410955,0.09041095890410959,3.6357523053465717,2.0,4.251476919208428,0.49324324324324326,90.0,0.29232947645977175,0.0,False,1.026,2.48,0.0,0.0
547037,434,J.Fletcher,Jack Fletcher,MID,Man Utd,16,5.0,a,,,0.0,1.5,,,Man Utd,full,107.0,3.0,0.0,0.05,0.0,9.25233644859813,4.0,2,2.8,HUL,False,2.5233644859813085,0.042056074766355145,3.4471673975832213,1.5420560747663552,4.262767192156986,0.10625620655412116,,0.33242909390365005,2.8157894736842106,True,1.026,2.48,0.13683482686823925,0.02736696537364785
576628,435,Lacey,Shea Lacey,MID,Man Utd,16,5.0,a,,,0.1,1.5,,,Man Utd,full,40.0,3.0,0.0,0.11,0.0,6.75,4.0,2,2.8,HUL,False,6.75,0.2475,4.24840235826173,1.125,4.430291536087135,0.0425531914893617,,0.3561235080435911,1.0526315789473684,True,1.026,2.48,0.053163498433045624,0.010632699686609124
490881,436,Collyer,Toby Collyer,MID,Man Utd,16,5.0,a,,,0.0,1.5,,,Man Utd,none,0.0,0.0,0.0,0.0,0.0,,4.0,2,2.8,HUL,False,,,,0.0,3.2974329737048507,0.0,,0.3719512195121951,32.330030487804876,True,1.026,2.48,1.2153096377136283,0.24306192754272565
576620,437,Bendito Mantato,Bendito Mantato,MID,Man Utd,16,4.5,a,,,0.2,1.0,,,Man Utd,full,15.0,1.0,0.0,0.01,0.0,0.0,4.0,2,2.8,HUL,False,6.0,0.06,3.5171490249915114,0.0,4.387004941533438,0.01639344262295082,,0.22790883646541385,0.39473684210526316,True,1.026,2.48,0.01974152223690047,0.004387004941533438
519913,438,Fletcher,Tyler Fletcher,MID,Man Utd,16,4.5,a,,,0.3,1.0,,,Man Utd,full,17.0,2.0,0.0,0.01,0.0,10.588235294117647,4.0,2,2.8,HUL,False,10.588235294117647,0.05294117647058824,3.4896194877389854,1.7647058823529411,4.440893539840201,0.018538713195201745,,0.22741176157672155,0.4473684210526316,True,1.026,2.48,0.022648557053185026,0.005033012678485561
485711,439,Šeško,Benjamin Sesko,FWD,Man Utd,16,7.0,d,75.0,Shin injury - 75% chance of playing,3.2,1.7,,,Man Utd,full,1630.0,111.0,17.0,9.48,2.0,3.5337423312883436,4.0,2,2.8,HUL,False,6.128834355828221,0.5234355828220859,5.194045649338015,0.588957055214724,5.275324637673565,0.6442687747035574,90.0,0.5461306428125651,36.86381838984814,True,1.026,2.48,2.2169421470538633,0.31670602100769474
458249,440,Zirkzee,Joshua Zirkzee,FWD,Man Utd,16,5.5,a,,,0.5,1.8,,,Man Utd,full,607.0,42.0,5.0,3.08,2.0,6.523887973640856,4.0,2,2.8,HUL,False,6.227347611202636,0.45667215815485995,4.833937489129834,1.087314662273476,5.0636455478454305,0.40278699402786994,90.0,0.34633526515065916,31.170173863559324,True,1.026,2.48,1.7993157180514943,0.32714831237299896
596047,441,Obi,Chido Obi,FWD,Man Utd,16,4.5,a,,,1.2,1.0,,,Man Utd,none,0.0,0.0,0.0,0.0,0.0,,4.0,2,2.8,HUL,False,,,,0.0,3.7230735535642214,0.0,,0.25735294117647056,26.52849264705882,True,1.026,2.48,1.1259498350481385,0.2502110744551419
98747,442,Pope,Nick Pope,GKP,Newcastle,17,5.0,a,,,1.1,2.6,,,Newcastle,full,2416.0,96.0,27.0,0.16,7.0,0.0,2.5,4,3.0,LIV,True,3.576158940397351,0.005960264900662251,,0.0,3.1182131830643876,0.7285886610373945,89.48148148148148,0.7063122976318963,63.201870780691166,True,0.972,3.4,2.128430591956978,0.4256861183913956
81441,443,Gillespie,Mark Gillespie,GKP,Newcastle,17,4.5,a,,,0.1,2.0,,,Newcastle,none,0.0,0.0,0.0,0.0,0.0,,2.5,4,3.0,LIV,True,,,,0.0,3.1182131830643876,0.0,,0.515,39.571875,True,0.972,3.4,1.3326502568786214,0.2961445015285825
554578,444,Jaouen,Ewen Jaouen,GKP,Newcastle,17,4.5,a,,,0.1,2.0,,,,none,0.0,0.0,0.0,0.0,0.0,,2.5,4,3.0,LIV,True,,,,0.0,3.1182131830643876,0.0,,0.515,39.571875,True,0.972,3.4,1.3326502568786214,0.2961445015285825
465642,445,Thiaw,Malick Thiaw,DEF,Newcastle,17,5.0,a,,,2.6,2.2,,,Newcastle,full,2963.0,126.0,33.0,5.76,5.0,8.869389132635842,2.5,4,3.0,LIV,True,3.827202159973,0.17495781302733715,4.364202150795875,1.7738778265271684,4.148055258782136,0.7670204504271292,89.78787878787878,0.8129751186371199,72.9953114097511,True,0.972,3.4,3.2701167218843032,0.6540233443768606
119471,446,Schär,Fabian Schär,DEF,Newcastle,17,5.0,d,75.0,Ankle injury - 75% chance of playing,0.0,1.6,,,Newcastle,full,1089.0,51.0,11.0,1.57,4.0,9.504132231404958,2.5,4,3.0,LIV,True,4.214876033057851,0.12975206611570247,4.0750773909606925,1.9008264462809916,4.1831166098709085,0.5475113122171946,90.0,0.44375472420969797,29.953443884154613,True,0.972,3.4,1.353226485254148,0.2706452970508296
220237,447,Botman,Sven Botman,DEF,Newcastle,17,5.0,a,,,0.4,2.2,,,Newcastle,full,1834.0,89.0,21.0,2.59,5.0,10.599781897491821,2.5,4,3.0,LIV,True,4.367502726281352,0.12709923664122139,4.058110550744728,2.0,4.3024052651108,0.6708119970738844,87.33333333333333,0.5782434601818947,50.499928855885464,True,0.972,3.4,2.3465285258106503,0.46930570516213005
78916,448,Burn,Dan Burn,DEF,Newcastle,17,5.0,a,,,2.6,2.2,,,Newcastle,full,2195.0,93.0,25.0,1.44,6.0,9.225512528473804,2.5,4,3.0,LIV,True,3.8132118451025057,0.05904328018223234,3.62284151061535,1.8451025056947608,3.914254154268005,0.7092084006462036,87.8,0.64990961283239,57.06206400668384,True,0.972,3.4,2.4122385477641055,0.4824477095528211
487838,449,Hall,Lewis Hall,DEF,Newcastle,17,5.0,a,,,4.8,2.2,,5.0,Newcastle,full,2176.0,79.0,24.0,3.79,4.0,7.155330882352941,2.5,4,3.0,LIV,True,3.2674632352941178,0.15675551470588234,4.247784759420256,1.4310661764705883,3.7741353125304054,0.7074122236671001,90.0,0.6312441787456144,56.8119760871053,True,0.972,3.4,2.315693719349752,0.46313874386995046
441191,450,Livramento,Tino Livramento,DEF,Newcastle,17,5.0,d,75.0,Calf injury - 75% chance of playing,0.1,1.6,,,Newcastle,full,1326.0,59.0,14.0,1.02,6.0,4.615384615384615,2.5,4,3.0,LIV,True,4.004524886877828,0.06923076923076923,3.687998167140446,0.923076923076923,3.7572124647364236,0.5956873315363881,90.0,0.47435652297273123,32.01906530065936,True,0.972,3.4,1.2992662575739462,0.2598532515147892
545477,451,A.Murphy,Alex Murphy,DEF,Newcastle,17,4.0,a,,,0.8,1.0,,,Newcastle,full,7.0,2.0,0.0,0.0,0.0,51.42857142857142,2.5,4,3.0,LIV,True,25.71428571428571,0.0,3.245215315522537,2.0,4.101353523212311,0.007717750826901874,,0.276113321509036,0.18421052631578946,True,0.972,3.4,0.00815953490407502,0.002039883726018755
208706,452,Bruno G.,Bruno Guimarães Rodriguez Moura,MID,Newcastle,17,7.0,a,,,8.5,2.4,3.0,6.0,Newcastle,full,2456.0,154.0,27.0,10.55,6.0,9.197882736156352,2.5,4,3.0,LIV,True,5.643322475570033,0.3866042345276874,4.790911345837056,1.5329804560260587,5.018680938159802,0.7318235995232419,90.0,0.7243826702428621,65.19444032185758,True,0.98,3.4,3.5627365890995266,0.5089623698713609
201666,453,Barnes,Harvey Barnes,MID,Newcastle,17,6.0,a,,,1.0,2.1,,,Newcastle,full,1951.0,106.0,19.0,9.56,5.0,4.613018964633522,2.5,4,3.0,LIV,True,4.889800102511533,0.4410046130189647,5.003073789052565,0.768836494105587,4.540718428776874,0.6843212907751666,90.0,0.5523564688470455,49.71208219623409,True,0.98,3.4,2.4579332934009406,0.40965554890015676
449434,454,Elanga,Anthony Elanga,MID,Newcastle,17,6.0,a,,,0.7,2.1,,8.0,Newcastle,full,1302.0,48.0,14.0,3.39,2.0,3.8018433179723505,2.5,4,3.0,LIV,True,3.3179723502304146,0.23433179723502306,4.19704613338137,0.6336405529953918,3.8027905120271797,0.5912806539509536,90.0,0.4899875128107368,44.09887615296631,True,0.98,3.4,1.8260534674338966,0.3043422445723161
232653,456,J.Ramsey,Jacob Ramsey,MID,Newcastle,17,5.0,a,,,0.5,1.5,,,Newcastle,full,1441.0,62.0,15.0,2.65,1.0,9.306037473976405,2.5,4,3.0,LIV,True,3.8723108952116583,0.16551006245662733,3.9286401442712857,1.551006245662734,4.152611062937194,0.6155489107219138,90.0,0.38597688467947877,34.73791962115309,True,0.98,3.4,1.5707556437308765,0.3141511287461753
114243,457,J.Murphy,Jacob Murphy,MID,Newcastle,17,6.0,a,,,0.2,2.1,,,Newcastle,full,1606.0,82.0,19.0,5.73,8.0,5.043586550435865,2.5,4,3.0,LIV,True,4.595267745952678,0.32110834371108343,4.535476207302954,0.8405977584059775,4.30606061933733,0.6408619313647247,84.52631578947368,0.5595643626029236,47.29791401791028,True,0.98,3.4,2.2177147914526665,0.36961913190877776
180974,458,Joelinton,Joelinton Cássio Apolinário de Lira,MID,Newcastle,17,5.5,d,75.0,Thigh injury - 75% chance of playing,0.0,1.5,,,Newcastle,full,1950.0,73.0,23.0,3.71,5.0,10.984615384615385,2.5,4,3.0,LIV,True,3.3692307692307697,0.17123076923076924,3.950951002389967,1.8307692307692307,4.093020878587627,0.6842105263157895,84.78260869565217,0.5889669616917775,37.45061658583585,True,0.98,3.4,1.6691159165530007,0.30347562119145466
547719,459,L.Miley,Lewis Miley,MID,Newcastle,17,5.5,i,0.0,Calf injury - Expected back 30 Aug,0.0,0.0,,7.0,Newcastle,full,1493.0,72.0,15.0,3.46,2.0,9.343603482920294,2.5,4,3.0,LIV,True,4.340254521098459,0.20857334226389818,4.096587701074565,1.5572672471533824,4.3375152688125915,0.6239030505641454,90.0,0.4545068065984067,0.0,False,0.98,3.4,0.0,0.0
200089,460,Willock,Joe Willock,MID,Newcastle,17,5.0,a,,,0.1,1.5,,,Newcastle,full,972.0,38.0,10.0,2.33,3.0,8.24074074074074,2.5,4,3.0,LIV,True,3.5185185185185186,0.21574074074074073,4.124540682552256,1.3734567901234567,4.116463378009465,0.5192307692307693,90.0,0.31546237780191566,28.39161400217241,True,0.98,3.4,1.2726175388541443,0.2545235077708289
611665,461,Touré,Bazoumana Touré,MID,Newcastle,17,6.0,a,,,0.3,2.1,,,,none,0.0,0.0,0.0,0.0,0.0,,2.5,4,3.0,LIV,True,,,,0.0,3.2974329737048507,0.0,,0.6658536585365853,47.20884146341463,True,0.98,3.4,1.6950514520225641,0.282508575337094
636852,462,Steur,Sean Steur,MID,Newcastle,17,5.0,a,,,0.1,1.5,,,,none,0.0,0.0,0.0,0.0,0.0,,2.5,4,3.0,LIV,True,,,,0.0,3.2974329737048507,0.0,,0.3719512195121951,32.330030487804876,True,0.98,3.4,1.1608220711104833,0.23216441422209666
470313,463,Woltemade,Nick Woltemade,FWD,Newcastle,17,6.0,a,,,1.6,2.0,1.0,,Newcastle,full,1896.0,108.0,24.0,8.12,8.0,4.984177215189873,2.5,4,3.0,LIV,True,5.1265822784810124,0.3854430379746835,4.449742287203316,0.8306962025316454,4.739588071662155,0.6781115879828327,79.0,0.633248182941575,50.02660645238443,True,0.98,3.4,2.5818155229256563,0.43030258715427605
216646,464,Wissa,Yoane Wissa,FWD,Newcastle,17,6.0,a,,,1.5,2.0,4.0,,Newcastle,full,517.0,27.0,4.0,3.67,1.0,3.829787234042553,2.5,4,3.0,LIV,True,4.700193423597679,0.6388781431334623,5.816719039905699,0.6382978723404255,5.16487373014396,0.36485532815808047,90.0,0.44284353417480354,39.85591807573232,True,0.98,3.4,2.2414863174990804,0.3735810529165134
538207,465,Osula,William Osula,FWD,Newcastle,17,6.0,a,,,2.4,2.0,2.0,,Newcastle,full,805.0,76.0,8.0,4.9,2.0,3.46583850931677,2.5,4,3.0,LIV,True,8.49689440993789,0.5478260869565218,5.3256030044943845,0.577639751552795,5.540216747785628,0.47214076246334313,90.0,0.435520187392753,39.19681686534777,True,0.98,3.4,2.364618711468224,0.3941031185780373
599303,466,Neave,Sean Neave,FWD,Newcastle,17,4.5,a,,,0.7,1.0,,,Newcastle,full,13.0,1.0,0.0,0.03,0.0,0.0,2.5,4,3.0,LIV,True,6.923076923076923,0.20769230769230768,3.490991462531058,0.0,4.956355492511121,0.014238773274917854,,0.25368855099542553,0.34210526315789475,True,0.98,3.4,0.018463148822980023,0.0041029219606622275
85633,467,Sels,Matz Sels,GKP,Nott'm Forest,18,5.0,a,,,1.5,2.6,,,Nott'm Forest,full,2667.0,105.0,30.0,0.06,7.0,0.0,3.0,2,3.0,LEE,True,3.543307086614173,0.0020247469066366703,,0.0,3.291447248790187,0.7476871320437343,88.9,0.7656367580009739,68.06510778628657,True,1.028,2.5999999999999996,2.5589514187901146,0.5117902837580229
221389,468,John,John Victor Maciel Furtado,GKP,Nott'm Forest,18,4.5,a,,,0.1,2.0,,,Nott'm Forest,full,437.0,11.0,5.0,0.0,1.0,0.0,3.0,2,3.0,LEE,True,2.265446224256293,0.0,,0.0,3.291447248790187,0.3268511593118923,87.4,0.38967838444278236,34.05789080029918,True,1.028,2.5999999999999996,1.2804282666835567,0.28453961481856815
215136,469,N.Williams,Neco Williams,DEF,Nott'm Forest,18,5.0,a,,,11.9,2.2,,5.0,Nott'm Forest,full,3203.0,128.0,36.0,5.98,9.0,6.940368404620668,3.0,2,3.0,LEE,True,3.59662816109897,0.1680299719013425,4.3198933949723095,1.3880736809241336,3.898976693892278,0.780648306117475,88.97222222222223,0.8778484906116024,78.10413098413785,True,1.028,2.5999999999999996,3.4783657735907934,0.6956731547181587
485047,470,Morato,Felipe Rodrigues da Silva,DEF,Nott'm Forest,18,5.0,a,,,0.1,2.2,,,Nott'm Forest,full,1340.0,53.0,14.0,1.47,2.0,9.671641791044776,3.0,2,3.0,LEE,True,3.559701492537313,0.09873134328358209,3.8766765315238976,1.9343283582089552,3.941678723186768,0.5982142857142857,90.0,0.47369442628309905,42.63249836547892,True,1.028,2.5999999999999996,1.9194314761306777,0.38388629522613554
227444,471,Milenković,Nikola Milenković,DEF,Nott'm Forest,18,5.5,a,,,2.4,2.5,,,Nott'm Forest,full,3375.0,119.0,37.0,1.51,9.0,8.293333333333333,3.0,2,3.0,LEE,True,3.1733333333333333,0.040266666666666666,3.5027509415154126,1.6586666666666665,3.518855027310494,0.7894736842105263,90.0,0.9230458870287848,83.07412983259063,True,1.028,2.5999999999999996,3.33901047048978,0.6070928128163237
575476,472,Murillo,Murillo Costa dos Santos,DEF,Nott'm Forest,18,5.5,d,75.0,Muscle injury - 75% chance of playing,0.2,1.9,,,Nott'm Forest,full,2130.0,83.0,25.0,1.2,6.0,9.422535211267606,3.0,2,3.0,LEE,True,3.5070422535211265,0.05070422535211268,3.5695069814962164,1.8845070422535213,3.7941847614959032,0.7029702970297029,85.2,0.6802484310215919,43.467874742279726,True,1.028,2.5999999999999996,1.883811690052222,0.34251121637313126
159506,473,Aina,Ola Aina,DEF,Nott'm Forest,18,4.5,a,,,4.5,1.7,,,Nott'm Forest,full,1587.0,67.0,18.0,1.25,6.0,7.372400756143667,3.0,2,3.0,LEE,True,3.7996219281663515,0.07088846880907372,3.698600403032998,1.4744801512287333,3.832967316047472,0.638118214716526,88.16666666666667,0.468456799154229,41.30227445876452,True,1.028,2.5999999999999996,1.808255062056389,0.4018344582347531
575458,474,Jair Cunha,Jair Paula da Cunha Filho,DEF,Nott'm Forest,18,4.5,a,,,1.1,1.7,,,Nott'm Forest,full,514.0,13.0,6.0,0.33,0.0,8.229571984435797,3.0,2,3.0,LEE,True,2.2762645914396886,0.05778210116731518,3.614775322028535,1.6459143968871595,3.6249666944551757,0.3635077793493635,85.66666666666667,0.3496980991005279,29.957470489611893,True,1.028,2.5999999999999996,1.240394312140733,0.27564318047571845
500151,475,Savona,Nicolò Savona,DEF,Nott'm Forest,18,4.5,i,0.0,Knee injury - Unknown return date,0.0,0.0,,,Nott'm Forest,full,1025.0,39.0,11.0,1.79,3.0,5.004878048780488,3.0,2,3.0,LEE,True,3.424390243902439,0.15717073170731707,4.2504403845126575,1.0009756097560976,3.77363152545714,0.5324675324675324,90.0,0.3688445421855033,0.0,False,1.028,2.5999999999999996,0.0,0.0
204822,476,O.Richards,Omar Richards,DEF,Nott'm Forest,18,4.0,a,,,0.2,1.0,,,Nott'm Forest,none,0.0,0.0,0.0,0.0,0.0,,3.0,2,3.0,LEE,True,,,,0.0,3.0088237872375547,0.0,,0.2782608695652174,27.58695652173913,True,1.028,2.5999999999999996,0.9480934572011066,0.23702336430027665
549067,477,Abbott,Zach Abbott,DEF,Nott'm Forest,18,4.0,a,,,0.2,1.0,,,Nott'm Forest,full,165.0,3.0,2.0,0.01,0.0,7.09090909090909,3.0,2,3.0,LEE,True,1.6363636363636362,0.005454545454545454,3.28010123716516,1.418181818181818,3.753280458891393,0.15492957746478872,,0.24330421890611403,4.342105263157895,True,1.028,2.5999999999999996,0.18614954135589418,0.046537385338973544
470315,478,Netz,Luca Netz,DEF,Nott'm Forest,18,4.5,a,,,0.1,1.7,,,Nott'm Forest,full,353.0,11.0,3.0,0.41,0.0,6.883852691218131,3.0,2,3.0,LEE,True,2.8045325779036827,0.10453257790368271,3.9137797911949033,1.3767705382436262,3.796362542749281,0.2817238627294493,90.0,0.3521018662760861,31.689167964847748,True,1.028,2.5999999999999996,1.3741341137808036,0.30536313639573415
538638,479,Bindon,Tyler Bindon,DEF,Nott'm Forest,18,4.0,a,,,0.2,1.0,,,,none,0.0,0.0,0.0,0.0,0.0,,3.0,2,3.0,LEE,True,,,,0.0,3.0088237872375547,0.0,,0.2782608695652174,27.58695652173913,True,1.028,2.5999999999999996,0.9480934572011066,0.23702336430027665
222531,480,Gibbs-White,Morgan Gibbs-White,MID,Nott'm Forest,18,8.0,a,,,13.3,2.8,2.0,,Nott'm Forest,full,3101.0,188.0,35.0,13.72,10.0,5.166075459529184,3.0,2,3.0,LEE,True,5.4563044179297,0.39819413092550787,4.836112147827257,0.8610125765881973,4.717554261831487,0.7750562359410147,88.6,0.8910793803474677,78.94963309878564,True,1.02,2.5999999999999996,4.221090685079029,0.5276363356348787
209046,482,Hudson-Odoi,Callum Hudson-Odoi,MID,Nott'm Forest,18,6.0,d,75.0,Thigh injury - 75% chance of playing,0.0,1.6,,,Nott'm Forest,full,1838.0,88.0,21.0,5.79,6.0,5.190424374319913,3.0,2,3.0,LEE,True,4.309031556039173,0.2835146898803047,4.388860289043949,0.8650707290533188,4.171967549786087,0.6712929145361578,87.52380952380952,0.5898484787392951,38.71933942581516,True,1.02,2.5999999999999996,1.8307393798480778,0.3051232299746796
456512,483,Ndoye,Dan Ndoye,MID,Nott'm Forest,18,5.5,a,,,0.8,2.0,,,Nott'm Forest,full,1167.0,50.0,14.0,2.56,2.0,7.4035989717223645,3.0,2,3.0,LEE,True,3.8560411311053984,0.1974293059125964,4.053125761192038,1.2339331619537275,4.107275175731504,0.5645863570391872,83.35714285714286,0.4490759803327924,37.43369064631205,True,1.02,2.5999999999999996,1.742505307712914,0.31681914685689344
503301,484,Hutchinson,Omari Hutchinson,MID,Nott'm Forest,18,5.5,a,,,0.2,2.0,,4.0,Nott'm Forest,full,1676.0,82.0,17.0,5.88,6.0,6.927207637231504,3.0,2,3.0,LEE,True,4.4033412887828165,0.3157517899761336,4.514585552510832,1.1545346062052506,4.358419554644536,0.6506211180124224,90.0,0.4845039427837887,43.605354850540984,True,1.02,2.5999999999999996,2.153904887701867,0.39161907049124856
476887,485,Bakwa,Dilane Bakwa,MID,Nott'm Forest,18,5.5,a,,,0.0,2.0,,6.0,Nott'm Forest,full,549.0,26.0,6.0,1.55,2.0,5.7377049180327875,3.0,2,3.0,LEE,True,4.262295081967213,0.2540983606557377,4.274136082121076,0.9562841530054645,4.257079674028131,0.37888198757763975,90.0,0.40371076152736035,36.33396853746243,True,1.02,2.5999999999999996,1.753001454626235,0.31872753720477
432714,486,McAtee,James McAtee,MID,Nott'm Forest,18,5.5,a,,,0.1,2.0,,,Nott'm Forest,full,288.0,17.0,2.0,0.55,0.0,10.0,3.0,2,3.0,LEE,True,5.3125,0.171875,3.953463513842742,1.6666666666666667,4.471279675263526,0.24242424242424243,,0.43219745594585135,7.578947368421052,True,1.02,2.5999999999999996,0.38405939105421444,0.06982898019167535
250199,487,Dominguez,Nicolás Domínguez,MID,Nott'm Forest,18,5.0,a,,,0.1,1.5,,,Nott'm Forest,full,1168.0,48.0,17.0,2.24,3.0,11.018835616438356,3.0,2,3.0,LEE,True,3.698630136986301,0.1726027397260274,3.956301711711599,1.836472602739726,4.2302669673111915,0.5647969052224371,68.70588235294117,0.41454662154277044,28.481791409526814,True,1.02,2.5999999999999996,1.3655032555217814,0.2731006511043563
210462,488,Sangaré,Ibrahim Sangaré,MID,Nott'm Forest,18,5.0,a,,,0.4,1.5,,,Nott'm Forest,full,2073.0,89.0,25.0,2.96,8.0,11.591895803183792,3.0,2,3.0,LEE,True,3.863965267727931,0.12850940665701882,3.784336928875831,1.9319826338639654,4.21110812553496,0.6972754793138244,82.92,0.5713326226150891,47.37490106724319,True,1.02,2.5999999999999996,2.2610094160810696,0.4522018832162139
204968,489,Yates,Ryan Yates,MID,Nott'm Forest,18,4.5,a,,,6.9,1.0,,,Nott'm Forest,full,602.0,30.0,2.0,0.86,0.0,10.315614617940199,3.0,2,3.0,LEE,True,4.485049833887043,0.12857142857142856,3.78457881544462,1.719269102990033,4.349786458612245,0.4007989347536618,,0.15993395199212346,15.842105263157896,True,1.02,2.5999999999999996,0.7809774494287319,0.17355054431749597
60689,490,Wood,Chris Wood,FWD,Nott'm Forest,18,6.0,a,,,1.8,2.0,1.0,,Nott'm Forest,full,896.0,41.0,11.0,4.61,2.0,2.912946428571429,3.0,2,3.0,LEE,True,4.118303571428571,0.4630580357142857,4.8683815972729025,0.48549107142857145,4.815019618387207,0.49888641425389757,81.45454545454545,0.4635059333779227,37.75466511878352,True,1.02,2.5999999999999996,2.060280469969261,0.34338007832821016
482973,491,Igor Jesus,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,18,6.0,a,,,3.4,2.0,3.0,,Nott'm Forest,full,2293.0,114.0,28.0,7.74,9.0,4.827736589620585,3.0,2,3.0,LEE,True,4.474487570867859,0.3037941561273441,4.009345037187257,0.8046227649367642,4.36890777230704,0.7181334168493579,81.89285714285714,0.7086336306490882,58.03203268136998,True,1.02,2.5999999999999996,2.873414784410019,0.47890246406833653
210156,492,Awoniyi,Taiwo Awoniyi,FWD,Nott'm Forest,18,5.5,a,,,0.4,1.8,,,Nott'm Forest,full,480.0,43.0,3.0,4.45,1.0,4.875,3.0,2,3.0,LEE,True,8.0625,0.8343750000000001,6.871188815888452,0.8125,5.739636757153516,0.34782608695652173,90.0,0.34779243505182394,31.301319154664156,True,1.02,2.5999999999999996,2.036126288965043,0.370204779811826
